IPaddress,Day,Hour,Minute,Second,Info,Reply,Bytes
ada079.ada.epa.gov,30,9,32,8,"GET/ada/gifs/ball.green.gifHTTP/1.0",200,326
macsag2-78.ciesin.org,30,9,32,8,"GET/cgi-bin/grndot.gifHTTP/1.0",404,0
forb.rtmu542.epa.gov,30,9,32,8,"GET/icons/book.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,8,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,8,"GET/logos/small_ftp.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,8,"GET/logos/small_gopher.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,8,"GET/logos/us-flag.gifHTTP/1.0",304,0
ada079.ada.epa.gov,30,9,32,8,"GET/ada/gifs/ball.red.gifHTTP/1.0",200,334
r3opm720.r3opm.epa.gov,30,9,32,9,"GET/docs/CSO.htmlHTTP/1.0",200,3120
forb.rtmu542.epa.gov,30,9,32,9,"GET/icons/ok2-0.gifHTTP/1.0",304,0
macsag2-78.ciesin.org,30,9,32,9,"GET/cgi-bin/bluedot.gifHTTP/1.0",404,0
www-c3.proxy.aol.com,30,9,32,10,"GET/strategic_plan/HTTP/1.0",200,386
mac14.west-bend.k12.ia.us,30,9,32,10,"GET/docs/GCDOAR/gifs/esb2_c.gifHTTP/1.0",200,14860
macsag2-78.ciesin.org,30,9,32,10,"GET/cgi-bin/epa_flow.gifHTTP/1.0",404,0
basfegw.basf-corp.com,30,9,32,12,"GET/docs/ContactsHTTP/1.0",302,0
aquila.lnec.pt,30,9,32,14,"GET/nep/gif/usa.gifHTTP/1.0",200,27595
basfegw.basf-corp.com,30,9,32,15,"GET/Contacts/HTTP/1.0",200,942
mac14.west-bend.k12.ia.us,30,9,32,16,"GET/docs/GCDOAR/gifs/es_bg2.gifHTTP/1.0",200,9444
utkux1.utk.edu,30,9,32,17,"GET/emap/html/program_guide/5.htmlHTTP/1.0",200,52814
keyhole.es.dupont.com,30,9,32,26,"GET/docs/OPPTS_HarmonizedHTTP/1.0",302,0
keyhole.es.dupont.com,30,9,32,28,"GET/OPPTS_Harmonized/HTTP/1.0",200,2355
www-c3.proxy.aol.com,30,9,32,29,"GET/docs/strategic_plan/summary.txt.htmlHTTP/1.0",200,31118
keyhole.es.dupont.com,30,9,32,30,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
r3opm039.r3opm.epa.gov,30,9,32,31,"GET/docs/CSO.htmlHTTP/1.0",200,3120
r3opm039.r3opm.epa.gov,30,9,32,31,"GET/icons/epa.gifHTTP/1.0",200,457
forb.rtmu542.epa.gov,30,9,32,34,"GET/docs/major.htmlHTTP/1.0",200,1685
forb.rtmu542.epa.gov,30,9,32,34,"GET/logos/env_logo.gifHTTP/1.0",200,3837
forb.rtmu542.epa.gov,30,9,32,35,"GET/docs/airs/ban-aira.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,35,"GET/docs/emap/gif/emapbl.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,35,"GET/gumpo/gif/lil_gulflogo-color.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,37,"GET/gumpo/gif/neplogo_small.gifHTTP/1.0",200,4186
forb.rtmu542.epa.gov,30,9,32,37,"GET/logos/glreislogo.gifHTTP/1.0",200,3569
ada058.ada.epa.gov,30,9,32,38,"GET/docs/AdminSpeechesHTTP/1.0",302,0
forb.rtmu542.epa.gov,30,9,32,38,"GET/logos/glinlogosmall.gifHTTP/1.0",200,8109
ada058.ada.epa.gov,30,9,32,38,"GET/AdminSpeeches/HTTP/1.0",200,747
forb.rtmu542.epa.gov,30,9,32,38,"GET/logos/es_small.gifHTTP/1.0",200,1573
ada058.ada.epa.gov,30,9,32,39,"GET/icons/epa.gifHTTP/1.0",200,457
macsag2-78.ciesin.org,30,9,32,40,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=EPA%20%26amp%3b%20Ozone%20Depletion&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%2b0%20%2d3717%20%2fusr1%2fhttpd%2fhtdocs%2fOzone%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06%2b0%20%2d3717%20%2fusr1%2fhttpd%2fhtdocs%2fOzone%2findex%2ehtml%07%01%00&seed_words_used=ozone+protection&byte_count=3717HTTP/1.0",200,3886
r3opm038.r3opm.epa.gov,30,9,32,40,"GET/docs/feedback.htmlHTTP/1.0",200,1115
mccasa.nu.com,30,9,32,41,"GET/OSWRCRA/hazwaste/HTTP/1.0",200,2388
r3opm038.r3opm.epa.gov,30,9,32,41,"GET/icons/epa.gifHTTP/1.0",200,457
mccasa.nu.com,30,9,32,41,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
macsag2-78.ciesin.org,30,9,32,41,"GET/cgi-bin/header.gifHTTP/1.0",404,0
utkux1.utk.edu,30,9,32,42,"GET/emap/html/program_guide/5.htmlHTTP/1.0",200,52814
macsag2-78.ciesin.org,30,9,32,42,"GET/cgi-bin/colorhr2.gifHTTP/1.0",404,0
slip5.forbin.com,30,9,32,42,"GET/docs/OSWRCRA/non-hw/muncpl/criteria/landbig.txt.htmlHTTP/1.0",200,44125
macsag2-78.ciesin.org,30,9,32,43,"GET/cgi-bin/grndot.gifHTTP/1.0",404,0
forb.rtmu542.epa.gov,30,9,32,43,"GET/logos/nsdi.gifHTTP/1.0",200,29838
macsag2-78.ciesin.org,30,9,32,44,"GET/cgi-bin/bluedot.gifHTTP/1.0",404,0
keyhole.es.dupont.com,30,9,32,45,"GET/docs/OPPTS_Harmonized/850_Ecological_Effects_Test_GuidelinesHTTP/1.0",404,0
forb.rtmu542.epa.gov,30,9,32,45,"GET/docs/airs/airs.htmlHTTP/1.0",304,0
macsag2-78.ciesin.org,30,9,32,45,"GET/cgi-bin/epa_flow.gifHTTP/1.0",404,0
forb.rtmu542.epa.gov,30,9,32,45,"GET/docs/airs/icon-aqs.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,45,"GET/docs/airs/icon-afs.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,45,"GET/docs/airs/icon-gcs.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,46,"GET/docs/airs/icon-ag.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,46,"GET/docs/airs/icon-ae.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,46,"GET/docs/airs/ban-airb.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,32,46,"GET/docs/airs/icon-epa.gifHTTP/1.0",304,0
131.167.25.3,30,9,32,47,"GET/docs/ORD/whatsnew.htmHTTP/1.0",200,1053
choc10.uni-bielefeld.de,30,9,32,48,"GET/icons/epa.gifHTTP/1.0",200,457
131.167.25.3,30,9,32,48,"GET/docs/ORD/Images/new1.gifHTTP/1.0",200,98
131.167.25.3,30,9,32,48,"GET/docs/ORD/Images/whatsnew.gifHTTP/1.0",200,12620
line103.worldweb.net,30,9,32,48,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Day%2d09&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03G0%20%2d1071%20%2fusr1%2fhttpd%2fhtdocs%2fPressReleases%2f1995%2fJanuary%2fDay%2d09%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06G0%20%2d1071%20%2fusr1%2fhttpd%2fhtdocs%2fPressReleases%2f1995%2fJanuary%2fDay%2d09%2findex%2ehtml%07%01%00&seed_words_used=gasoline+reformulated&byte_count=1071HTTP/1.0",200,1240
r3opm720.r3opm.epa.gov,30,9,32,49,"GET/cgi-bin/phf?Jserver=www.epa.gov&Qname=kratzHTTP/1.0",200,540
espresso.eng.umd.edu,30,9,32,50,"GET/News.htmlHTTP/1.0",200,1014
line103.worldweb.net,30,9,32,51,"GET/icons/epa.gifHTTP/1.0",200,457
basfegw.basf-corp.com,30,9,32,52,"GET/docs/Contacts/bbs/ttnbbs.htmlHTTP/1.0",200,3799
ada058.ada.epa.gov,30,9,32,52,"GET/docs/PressReleasesHTTP/1.0",302,0
ada058.ada.epa.gov,30,9,32,53,"GET/PressReleases/HTTP/1.0",200,1241
mccasa.nu.com,30,9,32,53,"GET/docs/OSWRCRA/hazwaste/idHTTP/1.0",302,0
keyhole.es.dupont.com,30,9,32,53,"GET/docs/OPPTS_Harmonized/850_Ecological_Effects_Test_GuidelinesHTTP/1.0",404,0
131.167.25.3,30,9,32,53,"GET/docs/ORD/Briefs.htmlHTTP/1.0",200,2065
mccasa.nu.com,30,9,32,54,"GET/OSWRCRA/hazwaste/id/HTTP/1.0",200,499
ada058.ada.epa.gov,30,9,32,54,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
mccasa.nu.com,30,9,32,55,"GET/icons/epa.gifHTTP/1.0",200,457
wicdgserv.wic.epa.gov,30,9,32,57,"GET/docs/Government.htmlHTTP/1.0",200,2703
r3opm039.r3opm.epa.gov,30,9,32,57,"GET/cgi-bin/phf?Jserver=www.epa.gov&Qname=stephen+nelsonHTTP/1.0",200,128
choc10.uni-bielefeld.de,30,9,32,57,"GET/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,169
keyhole.es.dupont.com,30,9,32,58,"GET/docs/OPPTS_Harmonized/870_Health_Effects_Test_GuidelinesHTTP/1.0",302,0
ada058.ada.epa.gov,30,9,32,58,"GET/docs/PressReleases/1995HTTP/1.0",302,0
ada058.ada.epa.gov,30,9,32,58,"GET/PressReleases/1995/HTTP/1.0",200,1135
keyhole.es.dupont.com,30,9,32,59,"GET/OPPTS_Harmonized/870_Health_Effects_Test_Guidelines/HTTP/1.0",200,1180
aquila.lnec.pt,30,9,33,1,"GET/nep/7estuaries.htmlHTTP/1.0",200,4857
acc00200.slip.digex.net,30,9,33,2,"GET/docs/AIRSExec/domesticHTTP/1.0",302,0
ada058.ada.epa.gov,30,9,33,3,"GET/docs/PressReleases/1995/AugustHTTP/1.0",302,0
ada058.ada.epa.gov,30,9,33,3,"GET/PressReleases/1995/August/HTTP/1.0",200,1570
ada058.ada.epa.gov,30,9,33,7,"GET/docs/PressReleases/1995/August/Day-28HTTP/1.0",302,0
ada058.ada.epa.gov,30,9,33,7,"GET/PressReleases/1995/August/Day-28/HTTP/1.0",200,644
acc00200.slip.digex.net,30,9,33,9,"GET/AIRSExec/domestic/HTTP/1.0",200,1140
forb.rtmu542.epa.gov,30,9,33,9,"GET/docs/airs/airs2.htmlHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,33,9,"GET/docs/airs/ban-air2.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,33,9,"GET/docs/airs/icon-ttn.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,33,9,"GET/docs/airs/phone.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,33,9,"GET/docs/airs/icon-int.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,33,10,"GET/docs/airs/icon-air.gifHTTP/1.0",304,0
espresso.eng.umd.edu,30,9,33,17,"GET/docs/OSWRCRA/non-hw/recycle/reuseHTTP/1.0",302,0
equinox.shaysnet.com,30,9,33,17,"GET/docs/uvb/fctsht.htmlHTTP/1.0",404,0
ada058.ada.epa.gov,30,9,33,17,"GET/docs/PressReleases/1995/August/Day-26HTTP/1.0",302,0
espresso.eng.umd.edu,30,9,33,17,"GET/OSWRCRA/non-hw/recycle/reuse/HTTP/1.0",200,2647
ada058.ada.epa.gov,30,9,33,18,"GET/PressReleases/1995/August/Day-26/HTTP/1.0",200,651
keyhole.es.dupont.com,30,9,33,19,"GET/docs/OPPTS_Harmonized/abguide.txt.htmlHTTP/1.0",200,3545
forb.rtmu542.epa.gov,30,9,33,20,"GET/docs/airs/criteria.htmlHTTP/1.0",200,1134
forb.rtmu542.epa.gov,30,9,33,21,"GET/docs/airs/icon-bak.gifHTTP/1.0",304,0
mccasa.nu.com,30,9,33,23,"GET/docs/OSWRCRA/hazwaste/recycleHTTP/1.0",302,0
r3opm039.r3opm.epa.gov,30,9,33,24,"GET/cgi-bin/phf?Jserver=www.epa.gov&Qname=nelson+stephenHTTP/1.0",200,128
ada058.ada.epa.gov,30,9,33,24,"GET/docs/PressReleases/1995/August/Day-25HTTP/1.0",302,0
mccasa.nu.com,30,9,33,24,"GET/OSWRCRA/hazwaste/recycle/HTTP/1.0",200,1226
ada058.ada.epa.gov,30,9,33,24,"GET/PressReleases/1995/August/Day-25/HTTP/1.0",200,1312
equinox.shaysnet.com,30,9,33,25,"GET/docs/ozone/uvindex/uvover.htmlHTTP/1.0",200,4230
mccasa.nu.com,30,9,33,28,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
equinox.shaysnet.com,30,9,33,29,"GET/docs/ozone/uvindex/uvlogosm.gifHTTP/1.0",200,2431
equinox.shaysnet.com,30,9,33,30,"GET/docs/ozone/grndot.gifHTTP/1.0",304,0
equinox.shaysnet.com,30,9,33,30,"GET/docs/ozone/bluedot.gifHTTP/1.0",304,0
csi4.dcrt2124.epa.gov,30,9,33,30,"GET/docs/CSI/CSI/subcommHTTP/1.0",302,0
mtc07.schuller.com,30,9,33,31,"GET/PressReleases/1995/HTTP/1.0",200,1135
equinox.shaysnet.com,30,9,33,31,"GET/docs/ozone/epa_flow.gifHTTP/1.0",304,0
equinox.shaysnet.com,30,9,33,32,"GET/docs/ozone/colorhr2.gifHTTP/1.0",200,2314
199.73.153.153,30,9,33,32,"GET/HTTP/1.0",200,4889
mtc07.schuller.com,30,9,33,32,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
199.73.153.153,30,9,33,33,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
199.73.153.153,30,9,33,33,"GET/logos/small_gopher.gifHTTP/1.0",200,935
199.73.153.153,30,9,33,34,"GET/logos/small_ftp.gifHTTP/1.0",200,124
199.73.153.153,30,9,33,34,"GET/icons/book.gifHTTP/1.0",200,156
csi4.dcrt2124.epa.gov,30,9,33,34,"GET/CSI/CSI/subcomm/HTTP/1.0",200,1145
199.73.153.153,30,9,33,34,"GET/logos/us-flag.gifHTTP/1.0",200,2788
199.73.153.153,30,9,33,34,"GET/icons/ok2-0.gifHTTP/1.0",200,231
forb.rtmu542.epa.gov,30,9,33,35,"GET/docs/airs/nonattn.htmlHTTP/1.0",304,0
choc10.uni-bielefeld.de,30,9,33,36,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
forb.rtmu542.epa.gov,30,9,33,36,"GET/docs/airs/nonattn.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,33,36,"GET/docs/airs/icon-gra.gifHTTP/1.0",304,0
macsag2-78.ciesin.org,30,9,33,39,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=EPA%20%26amp%3b%20Ozone%20Depletion&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%2b0%20%2d3717%20%2fusr1%2fhttpd%2fhtdocs%2fOzone%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06%2b0%20%2d3717%20%2fusr1%2fhttpd%2fhtdocs%2fOzone%2findex%2ehtml%07%01%00&seed_words_used=ozone+protection&byte_count=3717HTTP/1.0",200,3886
mtc07.schuller.com,30,9,33,39,"GET/EPA-WATER/HTTP/1.0",200,613
seawolf.rs.itd.umich.edu,30,9,33,39,"GET/HTTP/1.0",200,4889
slip5.forbin.com,30,9,33,40,"GET/Rules.htmlHTTP/1.0",200,3273
r3opm039.r3opm.epa.gov,30,9,33,40,"GET/cgi-bin/phf?Jserver=www.epa.gov&Qname=ed+kratzHTTP/1.0",200,122
macsag2-78.ciesin.org,30,9,33,41,"GET/cgi-bin/header.gifHTTP/1.0",404,0
macsag2-78.ciesin.org,30,9,33,41,"GET/cgi-bin/colorhr2.gifHTTP/1.0",404,0
macsag2-78.ciesin.org,30,9,33,42,"GET/cgi-bin/grndot.gifHTTP/1.0",404,0
mtc07.schuller.com,30,9,33,42,"GET/docs/EPA-WATER/1995HTTP/1.0",302,0
csi4.dcrt2124.epa.gov,30,9,33,42,"GET/docs/CSI/CSI/subcomm/ironHTTP/1.0",302,0
mtc07.schuller.com,30,9,33,43,"GET/EPA-WATER/1995/HTTP/1.0",200,1085
macsag2-78.ciesin.org,30,9,33,44,"GET/cgi-bin/bluedot.gifHTTP/1.0",404,0
acc00200.slip.digex.net,30,9,33,44,"GET/docs/AIRSExec/domestic/filedate.htmlHTTP/1.0",200,333
macsag2-78.ciesin.org,30,9,33,44,"GET/cgi-bin/epa_flow.gifHTTP/1.0",404,0
mtc07.schuller.com,30,9,33,46,"GET/docs/EPA-WATER/1995/AugustHTTP/1.0",302,0
csi4.dcrt2124.epa.gov,30,9,33,46,"GET/CSI/CSI/subcomm/iron/HTTP/1.0",200,1357
mtc07.schuller.com,30,9,33,47,"GET/EPA-WATER/1995/August/HTTP/1.0",200,1260
osip17.ionet.net,30,9,33,48,"GET/PressReleases/1995/HTTP/1.0",200,1135
osip17.ionet.net,30,9,33,50,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
mtc07.schuller.com,30,9,33,51,"GET/docs/EPA-WATER/1995/August/Day-28HTTP/1.0",302,0
slip5.forbin.com,30,9,33,51,"GET/docs/EPA-WATERHTTP/1.0",302,0
mccasa.nu.com,30,9,33,51,"GET/docs/OSWRCRA/hazwaste/ldrHTTP/1.0",302,0
mtc07.schuller.com,30,9,33,51,"GET/EPA-WATER/1995/August/Day-28/HTTP/1.0",200,1158
slip5.forbin.com,30,9,33,52,"GET/EPA-WATER/HTTP/1.0",200,613
keyhole.es.dupont.com,30,9,33,53,"GET/logos/small_gopher.gifHTTP/1.0",200,935
156.98.205.127,30,9,33,54,"GET/docs/CSO.htmlHTTP/1.0",200,3120
line103.worldweb.net,30,9,33,54,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Day%2d10&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%3e0%20%2d1099%20%2fusr1%2fhttpd%2fhtdocs%2fEPA%2dAIR%2f1995%2fJuly%2fDay%2d10%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06%3e0%20%2d1099%20%2fusr1%2fhttpd%2fhtdocs%2fEPA%2dAIR%2f1995%2fJuly%2fDay%2d10%2findex%2ehtml%07%01%00&seed_words_used=gasoline+reformulated&byte_count=1099HTTP/1.0",200,1268
mccasa.nu.com,30,9,33,54,"GET/OSWRCRA/hazwaste/ldr/HTTP/1.0",200,800
csi4.dcrt2124.epa.gov,30,9,33,55,"GET/docs/CSI/CSI/subcomm/iron/members.wp.htmlHTTP/1.0",200,501
osip17.ionet.net,30,9,33,55,"GET/docs/PressReleases/1995/AugustHTTP/1.0",302,0
156.98.205.127,30,9,33,56,"GET/icons/epa.gifHTTP/1.0",200,457
osip17.ionet.net,30,9,33,56,"GET/PressReleases/1995/August/HTTP/1.0",200,1570
choc10.uni-bielefeld.de,30,9,33,58,"GET/Software.htmlHTTP/1.0",200,1497
slip5.forbin.com,30,9,33,58,"GET/docs/EPA-WATER/1995HTTP/1.0",302,0
csi4.dcrt2124.epa.gov,30,9,33,59,"GET/docs/CSI/CSI/subcomm/iron/members.wpHTTP/1.0",200,501
macsag2-78.ciesin.org,30,9,33,59,"GET/cgi-bin/science/science.htmlHTTP/1.0",404,0
sneaker.oregoncoast.com,30,9,34,0,"GET/docs/nep/nep.htmlHTTP/1.0",200,3461
slip5.forbin.com,30,9,34,0,"GET/EPA-WATER/1995/HTTP/1.0",200,1085
keyhole.es.dupont.com,30,9,34,0,"GET/Consumer.htmlHTTP/1.0",200,1325
mccasa.nu.com,30,9,34,1,"GET/docs/OSWRCRA/hazwaste/ldr/metamemo.txt.htmlHTTP/1.0",200,2714
orange.ge.com,30,9,34,2,"GET/HTTP/1.0",200,4889
csi4.dcrt2124.epa.gov,30,9,34,3,"GET/docs/CSI/CSI/subcomm/iron/membershHTTP/1.0",302,0
mtc07.schuller.com,30,9,34,3,"GET/docs/EPA-WATER/1995/August/Day-28/pr-161.htmlHTTP/1.0",200,22686
sneaker.oregoncoast.com,30,9,34,3,"GET/icons/epaseal.gifHTTP/1.0",200,2624
acc00200.slip.digex.net,30,9,34,4,"GET/docs/AIRSExec/domestic/initialHTTP/1.0",302,0
forb.rtmu542.epa.gov,30,9,34,5,"GET/docs/airs/telnet.htmlHTTP/1.0",304,0
acc00200.slip.digex.net,30,9,34,6,"GET/AIRSExec/domestic/initial/HTTP/1.0",200,2296
forb.rtmu542.epa.gov,30,9,34,6,"GET/docs/airs/icon-mos.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,34,6,"GET/docs/airs/grnball.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,34,6,"GET/docs/airs/icon-tel.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,34,6,"GET/docs/airs/icon-net.gifHTTP/1.0",304,0
forb.rtmu542.epa.gov,30,9,34,6,"GET/docs/airs/bluball.gifHTTP/1.0",304,0
csi4.dcrt2124.epa.gov,30,9,34,7,"GET/docs/CSI/CSI/subcomm/iron/membershHTTP/1.0",302,0
sneaker.oregoncoast.com,30,9,34,8,"GET/nep/gif/usa.gifHTTP/1.0",200,27595
slip5.forbin.com,30,9,34,9,"GET/docs/EPA-WATER/1995/AugustHTTP/1.0",302,0
slip5.forbin.com,30,9,34,10,"GET/EPA-WATER/1995/August/HTTP/1.0",200,1260
csi4.dcrt2124.epa.gov,30,9,34,11,"GET/CSI/CSI/subcomm/iron/membersh/HTTP/1.0",200,823
sneaker.oregoncoast.com,30,9,34,12,"GET/nep/west/HTTP/1.0",200,1158
macsag2-78.ciesin.org,30,9,34,12,"GET/cgi-bin/othlinks.htmlHTTP/1.0",404,0
sneaker.oregoncoast.com,30,9,34,15,"GET/nep/gif/neplogo_small.gifHTTP/1.0",200,4186
r3opm039.r3opm.epa.gov,30,9,34,15,"GET/cgi-bin/phf?Jserver=www.epa.gov&Qname=kratz++edHTTP/1.0",200,123
mccasa.nu.com,30,9,34,18,"GET/docs/OSWRCRA/hazwaste/ldr/index.htmlHTTP/1.0",200,800
slip5.forbin.com,30,9,34,18,"GET/docs/EPA-WATER/1995/August/Day-29HTTP/1.0",302,0
mccasa.nu.com,30,9,34,19,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
sneaker.oregoncoast.com,30,9,34,19,"GET/nep/gif/west.gifHTTP/1.0",200,25491
slip5.forbin.com,30,9,34,24,"GET/EPA-WATER/1995/August/Day-29/HTTP/1.0",200,799
csi4.dcrt2124.epa.gov,30,9,34,25,"GET/docs/CSI/CSI/councilHTTP/1.0",302,0
sneaker.oregoncoast.com,30,9,34,25,"GET/nep/west/tbHTTP/1.0",302,0
mccasa.nu.com,30,9,34,26,"GET/docs/OSWRCRA/hazwaste/ldr/memorcra.txt.htmlHTTP/1.0",200,15173
macsag2-78.ciesin.org,30,9,34,28,"GET/Offices.htmlHTTP/1.0",200,2038
sneaker.oregoncoast.com,30,9,34,28,"GET/nep/west/tb/HTTP/1.0",200,2196
csi4.dcrt2124.epa.gov,30,9,34,29,"GET/CSI/CSI/council/HTTP/1.0",200,860
choc10.uni-bielefeld.de,30,9,34,30,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
macsag2-78.ciesin.org,30,9,34,30,"GET/images/eparegions.gifHTTP/1.0",200,16296
sneaker.oregoncoast.com,30,9,34,31,"GET/nep/west/tb/neplogo.gifHTTP/1.0",200,6107
sneaker.oregoncoast.com,30,9,34,32,"GET/nep/west/tb/orext.gifHTTP/1.0",200,4479
csi4.dcrt2124.epa.gov,30,9,34,33,"GET/docs/CSI/CSI/council/membershHTTP/1.0",302,0
slip5.forbin.com,30,9,34,35,"GET/docs/EPA-WATER/1995/August/Day-29/pr-164.htmlHTTP/1.0",200,2267
espresso.eng.umd.edu,30,9,34,37,"GET/docs/OSWRCRA/non-hw/recycle/reuse/reusew95.txt.htmlHTTP/1.0",200,34141
csi4.dcrt2124.epa.gov,30,9,34,37,"GET/CSI/CSI/council/membersh/HTTP/1.0",200,853
sneaker.oregoncoast.com,30,9,34,43,"GET/nep/west/tb/logo.gifHTTP/1.0",200,34058
krja.demon.co.uk,30,9,34,45,"GET/HTTP/1.0",200,4889
www-c3.proxy.aol.com,30,9,34,47,"GET/docs/NEGPHTTP/1.0",302,0
www-c3.proxy.aol.com,30,9,34,50,"GET/NEGP/HTTP/1.0",200,919
macsag2-78.ciesin.org,30,9,34,51,"GET/GCDOAR/airrad/airrad.htmlHTTP/1.0",200,2189
equinox.shaysnet.com,30,9,34,53,"GET/docs/ozone/uvindex/uvover.htmlHTTP/1.0",200,4230
macsag2-78.ciesin.org,30,9,34,53,"GET/docs/GCDOAR/gifs/backarow.gifHTTP/1.0",200,925
www-c3.proxy.aol.com,30,9,34,54,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
macsag2-78.ciesin.org,30,9,34,58,"GET/docs/ozone/index.htmlHTTP/1.0",200,3717
macsag2-78.ciesin.org,30,9,35,0,"GET/docs/ozone/colorhr2.gifHTTP/1.0",200,2314
macsag2-78.ciesin.org,30,9,35,0,"GET/docs/ozone/header.gifHTTP/1.0",200,10598
macsag2-78.ciesin.org,30,9,35,0,"GET/docs/ozone/grndot.gifHTTP/1.0",200,910
141.161.18.205,30,9,35,1,"GET/HTTP/1.0",200,4889
aquila.lnec.pt,30,9,35,1,"GET/nep/index.htmlHTTP/1.0",200,3461
macsag2-78.ciesin.org,30,9,35,1,"GET/docs/ozone/bluedot.gifHTTP/1.0",200,309
141.161.18.205,30,9,35,2,"GET/logos/small_gopher.gifHTTP/1.0",200,935
141.161.18.205,30,9,35,2,"GET/icons/book.gifHTTP/1.0",200,156
141.161.18.205,30,9,35,2,"GET/logos/small_ftp.gifHTTP/1.0",200,124
141.161.18.205,30,9,35,3,"GET/logos/us-flag.gifHTTP/1.0",200,2788
macsag2-78.ciesin.org,30,9,35,3,"GET/docs/ozone/epa_flow.gifHTTP/1.0",200,1236
141.161.18.205,30,9,35,4,"GET/icons/ok2-0.gifHTTP/1.0",200,231
slip5.forbin.com,30,9,35,4,"GET/docs/EPA-WATER/1995/August/Day-29/pr-163.htmlHTTP/1.0",200,5921
141.161.18.205,30,9,35,6,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
sneaker.oregoncoast.com,30,9,35,10,"GET/nep/west/tb/logo.gifHTTP/1.0",200,34058
equinox.shaysnet.com,30,9,35,10,"GET/docs/ozone/othlinks.htmlHTTP/1.0",200,5686
pc324.disp.enea.it,30,9,35,14,"GET/HTTP/1.0",200,4889
acc00200.slip.digex.net,30,9,35,14,"GET/docs/AIRSExec/domestic/initial/overview.htmlHTTP/1.0",200,2388
equinox.shaysnet.com,30,9,35,15,"GET/docs/ozone/logo_sm.gifHTTP/1.0",200,2585
159.105.44.21,30,9,35,19,"GET/cgi-bin/phf?Jserver=www.epa.gov&Qname=CraigHTTP/1.0",200,18393
